titles,intros,genres
선독점게임천재는다재다능,어느날게임속능력을현실에서쓸수있게되었다축구야구농구등스포츠게임뿐만아니라미연시에게임까지도대체이세상에없는장르의게임이뭐야이러니세상이너무쉽잖아,현대판타지스포츠
선독점전생자,죽이고또죽이고영원히죽이리,퓨전
선독점환생오크마법사,전라남도에있는군의한부대신고합니다병장김병용은년월일부로전역을명받았습니다이에신고합니다충성충성지금까지수고했다저야말로감사했습니다내이름은김병용이다끝없이이어질것같던군생활도어느새끝이나고꿈에도그리던전역날이다가와서신고를하는중이었다그리고시원섭섭한기분을떨쳐내고집으로가던중차에치이려던초등학생을구하고죽고만다전역날에죽는너무나억울한감정을가지며나는의식을잃는다의식을잃고다시정신을차리고보니내주위에있는것은돼지의얼굴을가진녹색의괴물들하필이면오크로환생하다니오크로환생한번째인생이시작된다,판타지
선독점우리집정수기에서물약이,어느날우리집정수기에서이상한물이나오기시작했다이게무슨색이야정수기텔레비전세상에존재하는모든물체내가사용하는물건들은특별한아티팩트가된다,퓨전현대판타지
파왕소람,술법의세계또한방대하고심오하다들었다그안에네가찾고자하는해답이있을수도있겠구나천년동안대성한자가없는천뢰신공연씨금창부후예연소람은그난제를풀기위해운남성에은거한술법문파신기밀문을방문한다신기밀문문주의아들천재술법자단우관을만나우정을나누고무공과술법을교류하는연소람하지만단우관의외숙부대독흠은야망에불타신기밀문을삼킨뒤무림을지배하고자하고소람과우관은목숨을건도피행에나서는데단철의무공과영검의술법이함께할때무림을구원할최강의파왕이탄생한다,무협
선독점내게주인공은살인이다,회귀환생빙의전이전생나는수많은세상에존재하는주인공을사냥하여재능을흡수한다현대헌터다차원유랑물,현대판타지판타지
선독점치트키를주운탱커,헌터몬스터탱커각성자레이드쪼렙헌터가게임등에사용되는치트키를주워세계최고의헌터로거듭난다약여년전세상이변해게임처럼각성자와몬스터가나타난다주인공현빈은중앙헌터대학교학생이나각성스킬이구려천덕꾸러기하지만이런주인공에게기연이생겼으니치트키로승승장구하며세계최고의헌터로거듭나지만지금까지가페이즈이었다고거기에치트키에도비밀이있었으니예린채린작가의네번째소설미래컴퓨터를줍다초갑질기업물회완결차원이동기계를줍다마법사회완결나노머신으로투수나하자회완결일회연재가되며모든편수는자사이입니다감사합니다,퓨전판타지
선독점슬러거포수강건후,야구를좋아하지만먼치킨이아닌강건후그는수비만잘하는반쪽짜리붙박이백업포수어느날얻게된특별한고글의도움으로세계최고에도전한다강건후의도전과성장을같이지켜봐주세요,스포츠현대판타지
블레이즈,하늘위에떠오른일곱개의별하늘을떠받치는일곱별중검은별이내려왔다복수의칼을쥔그가검은불꽃을휘감고세상에포효한다,판타지퓨전
선독점방송국놈,다들하나같이말했다신지훈이런미친또라이는처음이라고,현대판타지드라마
선독점문구로재벌까지,국내최고문구체인문구번가의횡포로폐업하게된동식기적적으로년전문구점을인수하게된과거로돌아가게된다실패했던이전의삶은없다이번에는문구로재벌까지간다,현대판타지
선독점함장에서제독까지,제국의망명자출신의장교김현성그에게예상치못한초계함함장직제의가온다그리고별것아닌것같은초계임무에서그는제국과연합의갈등한가운데서게된다,판타지
선독점인생역전우강호,머리아픈이현대판타지장편소설흙수저우강호의인생역전성공기하루하루근근이살아가는대취업준비생돈없고배경없는이에게미래란없는가우연처럼찾아온단한번의기회인생을바꿀순간은바로지금이다,현대판타지
선독점짐꾼이지만먼치킨,업적달성보상으로병합스킬을획득했습니다동일물품개를병합하여상위등급의물품을생성할수있습니다녹슨단검급개를병합하여단검급을생성했습니다마정석급개를병합하여마정석급을생성했습니다,현대판타지퓨전
선독점소설속급천재가되었다,소설속으로들어와급재능을얻었다죽어라노력해서엔딩을봤는데독자들이원하는엔딩이아니란다그럼독자들이원하는건대체뭔데,퓨전현대판타지
선독점말단마법공학자의귀환,마력을모으지못해택한마법공학의길아득바득살아왔는데돌아와버렸다,현대판타지퓨전
선독점다재다능예고천재,나는물건을통해타인의재능을흡수할수있다,현대판타지퓨전
선독점재능보는매니저,내가쥐고있던모든것이빼앗긴날그날이후로내눈에사람들의정보가보이기시작했다연예계물시스템복수매니지먼트,현대판타지퓨전
개정판나는나쁜놈이다,부모에게버림받은아이권도영뒷골목에서비정한세상을배우다이바닥은말이다강한놈이왕이야큭큭내가꼭씹어먹어줄게한치앞도보이지않는도시라는정글에서무섭게휘몰아치는운명을뚫고세상을향해포효한다밑바닥에서하늘을바라본남자의이야기,현대판타지
선독점환마재림,년전난남궁세가를멸문시켰다,무협판타지
선독점음악천재재벌세,달콤한인생을사는재벌세그의음악에전세계가열광한다천재재벌음악,현대판타지퓨전
선독점대본의목소리가들려,오로지나만이대본의목소리를들을수있다,현대판타지퓨전
신의눈,우연한사고는그가가진꿈을앗아갔다친구를훌륭한작가로만들어주겠다는꿈도성공한편집자가되겠다는꿈도그런성찬에게찾아온것은올바름을구분해주는에디터의눈올바른글을보여준다고신의눈을얻은성찬의인생이달라진다글자문장글나아가모든콘텐츠까지강성찬그가내딛는걸음이바로편집자의길이다,판타지현대판타지
선독점야만전사로살아가는법,야만인이되었다먹고살기위해도끼를들었다,판타지퓨전
선독점충무공대한의황제가되다,노량해전을승리로이끌면서전사한삼도수군통제사여해이순신장군또다른삶의여정으로년월일아침대한제국의황제이형으로깨어난다멸망의수렁에깊이빠진대한제국황제라는극한의소임을맡은이순신과연대한제국을갱생시킬수있을까,대체역사전쟁밀리터리
선독점나혼자현대인,공사장에서떨어졌다눈을떠보니내가영주라는데현대인이영주가되면어떻게할까현대인의관점으로이세계영지키우기,퓨전판타지
선독점시간을초월하는열쇠로인,알바로근근하며가족을먹여살리기바쁜취준생박현우어느날아픈할아버지를대신해열쇠점을맡게되는데열쇠더미속에서이상한열쇠를주웠다,현대판타지판타지
선독점무적신검,내가가진것은검이다,무협
선독점낭만헌터김태평,명문가문에서태어났으나재능이없던태평잘못된것을보고불의를봐도그저못본척조용히지낸다그러다억울한누명을써버린태평그렇게죽음의땅으로추방당하는벽너머형을받게된다끈질긴생명력으로그곳에서살아돌아온태평이제는그누구의눈치도보지않고마음이가는대로자유롭고멋대로살고자한다낭만이사라진시대에서낭만을좇는김태평의이야기,현대판타지
사신,인류를위협하는변이인간의출현그들에대항할단하나의희망사신어린나이에국가기관에끌려가일급요원으로키워진강철준일명사신억의포상금과더불어전역할수있다는달콤한유혹에끌려무사귀환할확률제로의작전에투입빌딩층에서몸을날려기적적으로살아남다,현대판타지
